Open,High,Low,Close,Volume,Label
11280.0,11600.0,11280.0,11500.0,15716000.0,1.0
11760.0,11840.0,11700.0,11740.0,22394000.0,1.0
11940.0,12000.0,11860.0,11980.0,24807150.0,-1.0
12040.0,12060.0,11820.0,11960.0,12834600.0,1.0
12000.0,12060.0,11940.0,12040.0,12065550.0,-1.0
12020.0,12140.0,11920.0,12000.0,14940450.0,1.0
12020.0,12140.0,11980.0,12100.0,17080450.0,1.0
12340.0,12480.0,12280.0,12360.0,29524650.0,1.0
12420.0,12580.0,12320.0,12520.0,20931600.0,-1.0
12520.0,12580.0,12220.0,12400.0,14063750.0,1.0
12320.0,12600.0,12320.0,12600.0,14038850.0,-1.0
12540.0,12560.0,12380.0,12480.0,12542600.0,1.0
12500.0,12600.0,12380.0,12520.0,14163300.0,-1.0
12640.0,12640.0,12240.0,12360.0,24063600.0,-1.0
12220.0,12240.0,11740.0,11840.0,45564250.0,1.0
12000.0,12260.0,11980.0,12140.0,42389900.0,1.0
12360.0,12360.0,12100.0,12160.0,15155400.0,-1.0
12160.0,12220.0,11920.0,12000.0,15658550.0,1.0
12000.0,12060.0,11920.0,12020.0,9434350.0,-1.0
11960.0,12040.0,11760.0,11880.0,17159050.0,1.0
11860.0,12080.0,11860.0,12000.0,17308450.0,1.0
11920.0,12160.0,11900.0,12100.0,19357700.0,1.0
12400.0,12460.0,12280.0,12340.0,19342900.0,1.0
12440.0,12500.0,12360.0,12460.0,12418300.0,1.0
12380.0,12620.0,12340.0,12600.0,21114200.0,1.0
12600.0,12900.0,12480.0,12780.0,26531300.0,-1.0
12700.0,12800.0,12520.0,12640.0,26904650.0,-1.0
12560.0,12620.0,12260.0,12420.0,23027250.0,-1.0
12440.0,12560.0,12340.0,12360.0,18588950.0,1.0
12420.0,12460.0,12260.0,12400.0,16596150.0,-1.0
12440.0,12540.0,12160.0,12220.0,26300350.0,-1.0
12180.0,12320.0,12020.0,12180.0,18607050.0,-1.0
12120.0,12120.0,11860.0,12000.0,29408600.0,1.0
12140.0,12280.0,12040.0,12180.0,17987750.0,1.0
12060.0,12280.0,12040.0,12240.0,17198500.0,1.0
12280.0,12700.0,12280.0,12560.0,25337350.0,1.0
12700.0,12940.0,12620.0,12680.0,28095000.0,1.0
12840.0,13040.0,12720.0,12900.0,28658350.0,1.0
13000.0,13260.0,12980.0,13080.0,17830000.0,1.0
13180.0,13280.0,12960.0,13220.0,18003350.0,-1.0
13160.0,13260.0,13100.0,13220.0,21403250.0,-1.0
13200.0,13400.0,13140.0,13160.0,20916500.0,1.0
13280.0,13360.0,13120.0,13200.0,16985900.0,1.0
13200.0,13320.0,13120.0,13280.0,17385550.0,1.0
13500.0,14000.0,13460.0,13940.0,38604500.0,-1.0
13900.0,13900.0,13420.0,13580.0,25783750.0,1.0
13700.0,13760.0,13580.0,13680.0,17394550.0,1.0
13900.0,13940.0,13660.0,13740.0,14995150.0,1.0
13900.0,14020.0,13760.0,14020.0,23642650.0,-1.0
13860.0,13960.0,13580.0,13680.0,17463600.0,1.0
13680.0,13840.0,13620.0,13720.0,20117150.0,1.0
13540.0,13880.0,13360.0,13840.0,23698600.0,1.0
14000.0,14140.0,13920.0,14120.0,19141550.0,-1.0
14140.0,14420.0,13940.0,13940.0,21328900.0,-1.0
13700.0,13780.0,13460.0,13600.0,30346800.0,1.0
13640.0,13900.0,13600.0,13800.0,19527000.0,-1.0
14040.0,14160.0,13700.0,13740.0,23040500.0,-1.0
13540.0,13900.0,13420.0,13700.0,26815250.0,1.0
13660.0,14000.0,13600.0,13940.0,29027200.0,1.0
14180.0,14400.0,14100.0,14220.0,29240350.0,1.0
14280.0,14360.0,14100.0,14340.0,18556250.0,1.0
14400.0,14480.0,14260.0,14400.0,15678300.0,1.0
14460.0,14820.0,14380.0,14800.0,22323350.0,-1.0
14700.0,14860.0,14460.0,14580.0,22008350.0,-1.0
14760.0,14780.0,14400.0,14500.0,19091550.0,-1.0
14360.0,14360.0,14040.0,14080.0,22207700.0,1.0
14000.0,14120.0,13860.0,14120.0,21292250.0,-1.0
14180.0,14600.0,14120.0,14120.0,16585550.0,-1.0
14000.0,14180.0,13700.0,13820.0,19114600.0,1.0
13920.0,13940.0,13740.0,13860.0,18383250.0,-1.0
13840.0,13920.0,13580.0,13740.0,21849750.0,-1.0
13720.0,13740.0,13360.0,13500.0,24189900.0,-1.0
13400.0,13540.0,13260.0,13460.0,25982850.0,-1.0
13560.0,13560.0,13080.0,13080.0,33419850.0,1.0
13020.0,13140.0,12920.0,13140.0,24749200.0,1.0
13220.0,13480.0,13200.0,13460.0,21790650.0,1.0
13360.0,13680.0,13340.0,13660.0,16332050.0,-1.0
13640.0,13660.0,13400.0,13460.0,17356300.0,-1.0
13380.0,13580.0,13260.0,13400.0,24953700.0,1.0
13420.0,13680.0,13420.0,13620.0,16389950.0,-1.0
13560.0,13640.0,13500.0,13540.0,14116450.0,1.0
13560.0,13820.0,13540.0,13820.0,11793500.0,-1.0
13880.0,13960.0,13660.0,13740.0,12647050.0,1.0
13920.0,14000.0,13680.0,13860.0,15105700.0,-1.0
13640.0,13680.0,13000.0,13080.0,37932400.0,1.0
13120.0,13160.0,12980.0,13160.0,22717900.0,-1.0
13000.0,13040.0,12540.0,12600.0,39482000.0,-1.0
12300.0,12520.0,12160.0,12460.0,49381050.0,-1.0
12320.0,12580.0,12220.0,12360.0,38599000.0,1.0
12280.0,12640.0,12280.0,12440.0,28422100.0,1.0
12580.0,12640.0,12480.0,12640.0,19012200.0,-1.0
12560.0,12640.0,12380.0,12480.0,17767050.0,1.0
12580.0,12740.0,12560.0,12600.0,19438500.0,1.0
12740.0,12820.0,12620.0,12640.0,14018000.0,1.0
12580.0,12800.0,12440.0,12740.0,13567500.0,1.0
12780.0,12800.0,12560.0,12780.0,9950600.0,-1.0
12760.0,12800.0,12600.0,12680.0,11453100.0,-1.0
12500.0,12540.0,12180.0,12280.0,30051700.0,-1.0
12280.0,12380.0,12080.0,12160.0,25534150.0,1.0
12160.0,12240.0,12100.0,12180.0,17171750.0,1.0
12100.0,12580.0,12100.0,12500.0,19508950.0,1.0
12320.0,12600.0,12320.0,12560.0,15167900.0,-1.0
12420.0,12520.0,12300.0,12520.0,15189400.0,-1.0
12640.0,12680.0,12360.0,12460.0,14663350.0,1.0
12400.0,12600.0,12360.0,12600.0,20635450.0,1.0
12720.0,12960.0,12640.0,12880.0,20549650.0,1.0
12920.0,13120.0,12860.0,13060.0,19369350.0,-1.0
13100.0,13220.0,12900.0,12980.0,12634700.0,1.0
13180.0,13320.0,13060.0,13160.0,22420200.0,-1.0
13160.0,13200.0,12960.0,13080.0,17596300.0,-1.0
12900.0,12980.0,12740.0,12840.0,20369150.0,-1.0
12740.0,12800.0,12520.0,12700.0,15767900.0,-1.0
12640.0,12660.0,12520.0,12600.0,12271800.0,1.0
12520.0,12760.0,12500.0,12740.0,21813050.0,1.0
12760.0,13280.0,12700.0,13120.0,32653200.0,-1.0
13200.0,13220.0,12900.0,12980.0,13798350.0,1.0
12960.0,13200.0,12880.0,13160.0,20338250.0,1.0
13460.0,13500.0,13260.0,13300.0,21183350.0,-1.0
13300.0,13440.0,13220.0,13260.0,17605300.0,1.0
13400.0,13940.0,13340.0,13800.0,40474150.0,-1.0
13800.0,13800.0,13400.0,13460.0,31490750.0,-1.0
13160.0,13440.0,13060.0,13200.0,28671400.0,1.0
13200.0,13360.0,13080.0,13360.0,22000500.0,-1.0
13360.0,13400.0,13160.0,13280.0,19383250.0,-1.0
13240.0,13240.0,12860.0,12880.0,27901900.0,1.0
12880.0,13020.0,12640.0,12980.0,27714750.0,-1.0
12980.0,13120.0,12780.0,12780.0,21147150.0,1.0
12780.0,12940.0,12700.0,12920.0,17803750.0,1.0
13100.0,13240.0,13020.0,13100.0,17595050.0,1.0
13160.0,13360.0,13140.0,13220.0,18637850.0,-1.0
13220.0,13300.0,13040.0,13100.0,17858600.0,1.0
13140.0,13260.0,13060.0,13260.0,18471150.0,-1.0
13200.0,13200.0,12820.0,13080.0,24975900.0,-1.0
12920.0,13000.0,12780.0,13000.0,28216750.0,-1.0
12960.0,13000.0,12740.0,12820.0,22209700.0,1.0
12840.0,13200.0,12840.0,13100.0,22440100.0,-1.0
12760.0,12880.0,12660.0,12820.0,22060000.0,-1.0
12840.0,12880.0,12620.0,12760.0,20910000.0,-1.0
12840.0,12880.0,12620.0,12760.0,22223550.0,-1.0
12300.0,12660.0,12220.0,12600.0,29837200.0,-1.0
12600.0,12680.0,12300.0,12600.0,27036100.0,-1.0
12580.0,12620.0,12300.0,12300.0,24470000.0,1.0
12520.0,12640.0,12340.0,12420.0,23180950.0,1.0
12440.0,12540.0,12400.0,12440.0,14920000.0,-1.0
12440.0,12480.0,12240.0,12260.0,20915300.0,1.0
12440.0,12540.0,12400.0,12440.0,15162550.0,-1.0
12140.0,12320.0,12020.0,12120.0,29650600.0,1.0
12220.0,12360.0,12120.0,12280.0,19403200.0,-1.0
12360.0,12380.0,12200.0,12260.0,15993450.0,-1.0
11920.0,12100.0,11920.0,12000.0,30545950.0,-1.0
11980.0,11980.0,11500.0,11540.0,41207100.0,-1.0
11560.0,11660.0,11460.0,11500.0,30558000.0,-1.0
11520.0,11520.0,11260.0,11480.0,21498400.0,-1.0
11200.0,11220.0,10960.0,10980.0,41305250.0,1.0
10880.0,11220.0,10820.0,11060.0,32644700.0,1.0
11280.0,11280.0,11060.0,11100.0,18344000.0,1.0
11520.0,11540.0,11300.0,11420.0,28129000.0,-1.0
11420.0,11520.0,11220.0,11300.0,20069800.0,-1.0
11260.0,11320.0,11040.0,11120.0,19583950.0,1.0
11120.0,11280.0,11100.0,11140.0,13499300.0,1.0
11300.0,11440.0,11200.0,11320.0,22982200.0,1.0
11300.0,11420.0,11220.0,11360.0,14896500.0,1.0
11400.0,11700.0,11400.0,11640.0,22351250.0,1.0
11700.0,11800.0,11660.0,11660.0,15767750.0,-1.0
11500.0,11600.0,11420.0,11600.0,18377100.0,1.0
11700.0,11840.0,11680.0,11800.0,15998850.0,1.0
12140.0,12180.0,12040.0,12060.0,29176450.0,1.0
12140.0,12220.0,12080.0,12100.0,12593400.0,-1.0
12220.0,12240.0,12020.0,12020.0,9270000.0,1.0
11700.0,12100.0,11700.0,12060.0,13375000.0,-1.0
11860.0,12000.0,11800.0,11960.0,17500000.0,1.0
12020.0,12120.0,12000.0,12020.0,14365000.0,1.0
11880.0,12140.0,11780.0,12120.0,17315000.0,1.0
11880.0,12240.0,11880.0,12160.0,16385000.0,-1.0
12120.0,12240.0,11980.0,12160.0,23300000.0,-1.0
12000.0,12180.0,11900.0,12000.0,22835000.0,-1.0
11740.0,11820.0,11640.0,11680.0,24250000.0,-1.0
11520.0,11680.0,11520.0,11640.0,14245000.0,-1.0
11600.0,11760.0,11600.0,11600.0,11125000.0,1.0
11880.0,11960.0,11800.0,11960.0,21960000.0,-1.0
11820.0,11940.0,11800.0,11880.0,8896300.0,-1.0
11740.0,11880.0,11660.0,11800.0,14934950.0,1.0
11920.0,12040.0,11880.0,11960.0,15877650.0,1.0
11960.0,12080.0,11920.0,11980.0,7650000.0,1.0
11980.0,12100.0,11880.0,12080.0,14995000.0,-1.0
12000.0,12080.0,11940.0,12020.0,9564450.0,1.0
12200.0,12280.0,12160.0,12160.0,23415250.0,-1.0
12180.0,12300.0,12100.0,12100.0,13372450.0,1.0
12060.0,12280.0,12040.0,12160.0,10944800.0,1.0
12360.0,12380.0,12200.0,12200.0,12565450.0,1.0
12240.0,12340.0,12240.0,12300.0,8121450.0,-1.0
12380.0,12380.0,12080.0,12120.0,15051350.0,1.0
12100.0,12340.0,12100.0,12300.0,13598300.0,1.0
12300.0,12460.0,12180.0,12320.0,15112800.0,-1.0
12320.0,12400.0,12180.0,12240.0,15694950.0,-1.0
12340.0,12440.0,12140.0,12140.0,16574950.0,-1.0
12200.0,12220.0,12000.0,12100.0,17105950.0,1.0
12360.0,12440.0,12280.0,12360.0,19587150.0,1.0
12600.0,12940.0,12580.0,12880.0,38826150.0,1.0
13000.0,13300.0,12940.0,13120.0,37509050.0,1.0
13200.0,13360.0,13100.0,13140.0,17145000.0,1.0
12960.0,13160.0,12960.0,13160.0,19445000.0,-1.0
13080.0,13160.0,12880.0,12920.0,14711500.0,-1.0
12780.0,12820.0,12620.0,12720.0,17782500.0,1.0
12840.0,13020.0,12780.0,12920.0,15981600.0,-1.0
13000.0,13040.0,12860.0,12860.0,10722200.0,1.0
13040.0,13220.0,13000.0,13180.0,15312250.0,-1.0
13200.0,13220.0,12980.0,13100.0,13979500.0,-1.0
13080.0,13240.0,13000.0,13000.0,20178950.0,1.0
13040.0,13140.0,12980.0,13060.0,8951400.0,1.0
13240.0,13240.0,13100.0,13160.0,8986350.0,-1.0
13120.0,13200.0,13040.0,13160.0,7216450.0,-1.0
13160.0,13160.0,13020.0,13080.0,7866200.0,-1.0
12920.0,13020.0,12860.0,12980.0,10126650.0,-1.0
12880.0,13000.0,12880.0,12940.0,7533050.0,-1.0
12940.0,12980.0,12660.0,12720.0,18312850.0,-1.0
12760.0,12840.0,12580.0,12640.0,17687250.0,1.0
12800.0,12900.0,12740.0,12840.0,24360250.0,1.0
12840.0,13100.0,12820.0,13100.0,31021950.0,1.0
13060.0,13160.0,13020.0,13120.0,11988600.0,1.0
13140.0,13580.0,13140.0,13460.0,26352850.0,-1.0
13460.0,13560.0,13420.0,13440.0,12795650.0,-1.0
13260.0,13380.0,13180.0,13340.0,14816350.0,-1.0
13480.0,13540.0,13280.0,13300.0,13060450.0,-1.0
13160.0,13220.0,13040.0,13080.0,11768200.0,-1.0
13000.0,13160.0,12960.0,13060.0,12493150.0,-1.0
13080.0,13160.0,12920.0,13020.0,12855500.0,1.0
13100.0,13260.0,13100.0,13260.0,15073400.0,1.0
13240.0,13440.0,13200.0,13360.0,17199900.0,-1.0
13380.0,13440.0,13220.0,13280.0,10884050.0,1.0
13180.0,13380.0,13180.0,13300.0,13336800.0,-1.0
13180.0,13200.0,12940.0,12960.0,19646300.0,-1.0
13040.0,13140.0,12500.0,12700.0,28756900.0,1.0
12840.0,13000.0,12800.0,12840.0,9863750.0,-1.0
12700.0,12880.0,12660.0,12820.0,10532750.0,-1.0
12720.0,12900.0,12680.0,12780.0,17850550.0,1.0
12900.0,12960.0,12840.0,12880.0,13492650.0,1.0
13040.0,13160.0,12920.0,13000.0,16781050.0,-1.0
13000.0,13020.0,12840.0,12940.0,9174650.0,-1.0
12820.0,12880.0,12720.0,12840.0,16155300.0,-1.0
12900.0,12960.0,12640.0,12720.0,16716600.0,-1.0
12700.0,12760.0,12580.0,12640.0,23209700.0,-1.0
12620.0,12620.0,12400.0,12500.0,21650650.0,1.0
12600.0,12660.0,12460.0,12540.0,18173600.0,-1.0
12480.0,12620.0,12420.0,12500.0,17740950.0,1.0
12540.0,12680.0,12500.0,12580.0,16658100.0,-1.0
12580.0,12580.0,12320.0,12400.0,22082550.0,-1.0
12340.0,12380.0,12140.0,12180.0,20122000.0,1.0
12140.0,12320.0,12060.0,12220.0,24140400.0,1.0
12360.0,12400.0,12260.0,12300.0,13952400.0,-1.0
12280.0,12380.0,12220.0,12280.0,13024450.0,-1.0
12340.0,12400.0,12180.0,12220.0,14012550.0,-1.0
12180.0,12200.0,11980.0,12100.0,17439800.0,1.0
12300.0,12300.0,12100.0,12180.0,17791800.0,1.0
12300.0,12420.0,12300.0,12300.0,13618400.0,1.0
12400.0,12620.0,12360.0,12620.0,28261650.0,-1.0
12560.0,12640.0,12520.0,12580.0,13480750.0,1.0
12720.0,12800.0,12660.0,12800.0,16464950.0,1.0
12960.0,13000.0,12880.0,12940.0,18685300.0,1.0
13100.0,13240.0,13060.0,13240.0,29861150.0,-1.0
13520.0,13520.0,13140.0,13140.0,19037300.0,-1.0
13160.0,13160.0,13060.0,13140.0,9296700.0,-1.0
13120.0,13120.0,12940.0,13040.0,14429300.0,-1.0
13060.0,13120.0,12960.0,13000.0,10533050.0,1.0
12940.0,13200.0,12940.0,13200.0,12154500.0,-1.0
13260.0,13300.0,13020.0,13080.0,12492450.0,-1.0
13080.0,13120.0,12920.0,13040.0,9120950.0,-1.0
12940.0,13000.0,12780.0,12840.0,16110750.0,-1.0
12620.0,12740.0,12600.0,12660.0,15936500.0,-1.0
12560.0,12740.0,12560.0,12620.0,16956850.0,1.0
12720.0,12880.0,12700.0,12800.0,15937700.0,-1.0
12800.0,12900.0,12780.0,12800.0,8220950.0,1.0
12860.0,12920.0,12740.0,12820.0,9770000.0,-1.0
12960.0,13020.0,12760.0,12760.0,17541350.0,-1.0
12760.0,12800.0,12580.0,12700.0,13141050.0,-1.0
12580.0,12700.0,12500.0,12520.0,14568100.0,-1.0
12340.0,12360.0,12160.0,12240.0,25506450.0,-1.0
12200.0,12240.0,12040.0,12080.0,22559950.0,-1.0
12120.0,12200.0,11980.0,12000.0,16336200.0,1.0
12000.0,12180.0,12000.0,12100.0,17044900.0,1.0
12060.0,12280.0,12000.0,12260.0,43086900.0,-1.0
12280.0,12300.0,12140.0,12180.0,22955950.0,1.0
12200.0,12300.0,12160.0,12200.0,20216550.0,-1.0
12200.0,12280.0,12160.0,12180.0,14096450.0,1.0
12180.0,12400.0,12180.0,12340.0,20860850.0,-1.0
12380.0,12400.0,12260.0,12340.0,16119000.0,-1.0
12240.0,12280.0,12160.0,12220.0,17192100.0,-1.0
12180.0,12220.0,12040.0,12140.0,15325400.0,1.0
12220.0,12280.0,12080.0,12280.0,9427500.0,-1.0
12320.0,12380.0,12200.0,12260.0,10913300.0,1.0
12400.0,12540.0,12320.0,12520.0,17607300.0,-1.0
12540.0,12560.0,12220.0,12280.0,19676500.0,-1.0
12220.0,12240.0,12060.0,12120.0,18258900.0,-1.0
12160.0,12180.0,11900.0,11900.0,28400400.0,-1.0
11840.0,11880.0,11580.0,11680.0,33081550.0,1.0
11740.0,11880.0,11640.0,11720.0,20109850.0,-1.0
11640.0,11680.0,11500.0,11560.0,25756300.0,1.0
11580.0,11760.0,11560.0,11660.0,29839350.0,1.0
11800.0,12120.0,11700.0,12120.0,40346050.0,1.0
12240.0,12300.0,12140.0,12240.0,33675300.0,1.0
12300.0,12300.0,12220.0,12260.0,15522550.0,-1.0
12200.0,12200.0,11940.0,12040.0,23396700.0,-1.0
11980.0,11980.0,11780.0,11880.0,21762950.0,-1.0
11760.0,11760.0,11580.0,11700.0,32068050.0,1.0
11700.0,11860.0,11660.0,11820.0,21204000.0,1.0
11820.0,12000.0,11760.0,11880.0,21732900.0,1.0
12000.0,12080.0,11980.0,12040.0,14238300.0,1.0
12120.0,12160.0,12040.0,12060.0,11798550.0,-1.0
12000.0,12000.0,11740.0,11760.0,37403750.0,-1.0
11800.0,11820.0,11540.0,11560.0,28106550.0,1.0
11640.0,11720.0,11500.0,11700.0,18857050.0,-1.0
11700.0,11700.0,11500.0,11600.0,18468100.0,-1.0
11520.0,11680.0,11520.0,11580.0,20379600.0,1.0
11660.0,11820.0,11600.0,11760.0,25061700.0,-1.0
11780.0,11800.0,11660.0,11720.0,24227700.0,1.0
11700.0,11760.0,11660.0,11740.0,14804600.0,-1.0
11760.0,11780.0,11600.0,11720.0,19521900.0,-1.0
11760.0,11800.0,11600.0,11660.0,25787500.0,-1.0
11580.0,11720.0,11580.0,11660.0,15724250.0,-1.0
11600.0,11600.0,11380.0,11440.0,43866750.0,-1.0
11380.0,11420.0,11200.0,11240.0,38350000.0,1.0
11340.0,11460.0,11340.0,11340.0,31505450.0,1.0
11620.0,11640.0,11380.0,11500.0,31469800.0,1.0
11560.0,11840.0,11480.0,11840.0,41500100.0,1.0
11900.0,12040.0,11760.0,12000.0,23313850.0,1.0
12040.0,12240.0,12000.0,12120.0,27616450.0,-1.0
12120.0,12240.0,12040.0,12040.0,18015000.0,-1.0
12060.0,12080.0,11800.0,11840.0,25999600.0,-1.0
11740.0,11780.0,11580.0,11660.0,29442950.0,-1.0
11720.0,11720.0,11500.0,11620.0,22474550.0,-1.0
11160.0,11400.0,11160.0,11400.0,45093800.0,-1.0
11340.0,11340.0,11340.0,11340.0,0.0,-1.0
11240.0,11440.0,11220.0,11300.0,27584250.0,1.0
11300.0,11580.0,11300.0,11420.0,27781400.0,-1.0
11500.0,11520.0,11300.0,11400.0,26039150.0,1.0
11400.0,11640.0,11340.0,11540.0,29056100.0,1.0
11660.0,11780.0,11600.0,11740.0,30233000.0,1.0
11800.0,12040.0,11800.0,12040.0,31691500.0,-1.0
12080.0,12080.0,11860.0,12000.0,16828000.0,-1.0
11720.0,11760.0,11600.0,11680.0,24902100.0,1.0
11700.0,11840.0,11680.0,11720.0,21261300.0,1.0
11720.0,11860.0,11620.0,11780.0,13671150.0,-1.0
11740.0,11800.0,11640.0,11740.0,11891200.0,-1.0
11700.0,11740.0,11500.0,11580.0,21245000.0,-1.0
11620.0,11700.0,11500.0,11580.0,12559600.0,1.0
11700.0,11780.0,11640.0,11640.0,22119900.0,-1.0
11680.0,11720.0,11520.0,11600.0,17271600.0,1.0
11640.0,11700.0,11560.0,11680.0,15899800.0,-1.0
11640.0,11660.0,11540.0,11600.0,18780200.0,-1.0
11600.0,11600.0,11400.0,11440.0,22607300.0,-1.0
11300.0,11480.0,11280.0,11380.0,30754300.0,-1.0
11380.0,11380.0,11240.0,11260.0,22767000.0,1.0
11280.0,11420.0,11280.0,11320.0,20035050.0,1.0
11340.0,11560.0,11320.0,11480.0,19676650.0,1.0
11660.0,11940.0,11620.0,11900.0,44768400.0,-1.0
12020.0,12060.0,11820.0,11860.0,15772300.0,-1.0
11920.0,11960.0,11680.0,11740.0,15445750.0,-1.0
11800.0,11800.0,11660.0,11680.0,12778300.0,-1.0
11680.0,11780.0,11520.0,11560.0,22281600.0,1.0
11680.0,12020.0,11660.0,11980.0,42482950.0,1.0
11940.0,12080.0,11880.0,12080.0,34352850.0,-1.0
12080.0,12200.0,11900.0,12040.0,35876550.0,-1.0
11980.0,12060.0,11860.0,11860.0,20227200.0,-1.0
11920.0,11980.0,11760.0,11860.0,22060000.0,-1.0
11800.0,11820.0,11620.0,11660.0,25200000.0,-1.0
11620.0,11640.0,11360.0,11440.0,32114150.0,1.0
11480.0,11560.0,11420.0,11460.0,16748300.0,-1.0
11560.0,11680.0,11400.0,11400.0,18575450.0,1.0
11480.0,11540.0,11360.0,11420.0,25104600.0,-1.0
11520.0,11560.0,11240.0,11280.0,29520750.0,1.0
11400.0,11620.0,11400.0,11600.0,27133550.0,-1.0
11620.0,11740.0,11460.0,11600.0,30426400.0,-1.0
11600.0,11660.0,11380.0,11480.0,18851000.0,1.0
11400.0,11600.0,11400.0,11500.0,16500000.0,-1.0
11560.0,11620.0,11460.0,11480.0,14666550.0,1.0
11480.0,11560.0,11480.0,11520.0,12117750.0,1.0
11600.0,11740.0,11560.0,11740.0,29269050.0,-1.0
11760.0,11860.0,11580.0,11640.0,30470000.0,-1.0
11600.0,11720.0,11480.0,11600.0,19446550.0,-1.0
11700.0,11720.0,11500.0,11500.0,21284800.0,-1.0
11500.0,11540.0,11380.0,11460.0,18063550.0,1.0
11500.0,11560.0,11400.0,11480.0,15178550.0,-1.0
11480.0,11500.0,11380.0,11460.0,16629900.0,-1.0
11380.0,11480.0,11380.0,11400.0,13728550.0,-1.0
11380.0,11460.0,11240.0,11320.0,32991650.0,-1.0
11200.0,11220.0,10960.0,11080.0,44367750.0,-1.0
10940.0,11160.0,10920.0,11040.0,27085250.0,1.0
11120.0,11340.0,11120.0,11300.0,40901450.0,-1.0
11320.0,11360.0,11180.0,11240.0,18800050.0,-1.0
11000.0,11140.0,11000.0,11040.0,30527900.0,-1.0
11000.0,11020.0,10920.0,10960.0,19714700.0,-1.0
10920.0,10940.0,10700.0,10740.0,34405050.0,-1.0
10740.0,10740.0,10500.0,10640.0,39442700.0,1.0
10720.0,10840.0,10640.0,10700.0,32327800.0,1.0
10920.0,11180.0,10860.0,11120.0,48280700.0,1.0
11320.0,11560.0,11260.0,11440.0,54176150.0,-1.0
11500.0,11640.0,11380.0,11420.0,30539250.0,-1.0
11180.0,11400.0,11180.0,11380.0,24129700.0,1.0
11240.0,11520.0,11220.0,11440.0,33649350.0,1.0
11560.0,11700.0,11440.0,11560.0,33486900.0,-1.0
11440.0,11660.0,11440.0,11560.0,17372350.0,-1.0
11500.0,11540.0,11340.0,11460.0,17896500.0,1.0
11600.0,11620.0,11460.0,11620.0,31985700.0,-1.0
11560.0,11580.0,11420.0,11480.0,24082300.0,1.0
11600.0,11800.0,11520.0,11780.0,34236550.0,-1.0
11880.0,11880.0,11660.0,11700.0,19075450.0,-1.0
11740.0,11760.0,11480.0,11540.0,28625550.0,1.0
11720.0,11840.0,11720.0,11780.0,46066600.0,1.0
11920.0,12020.0,11760.0,11820.0,41545600.0,-1.0
11760.0,11940.0,11700.0,11760.0,19727450.0,-1.0
11820.0,11860.0,11660.0,11760.0,19325000.0,-1.0
11680.0,11720.0,11580.0,11620.0,17356150.0,-1.0
11620.0,11700.0,11500.0,11560.0,20486950.0,-1.0
11560.0,11580.0,11320.0,11320.0,27230000.0,-1.0
11560.0,11580.0,11320.0,11320.0,28822950.0,1.0
11440.0,11500.0,11360.0,11420.0,25979550.0,1.0
11460.0,11680.0,11440.0,11560.0,21507800.0,1.0
11740.0,11860.0,11640.0,11820.0,33418800.0,1.0
12060.0,12640.0,11980.0,12540.0,82871050.0,1.0
12760.0,12980.0,12660.0,12860.0,63496300.0,-1.0
12780.0,12940.0,12580.0,12580.0,33803150.0,1.0
12420.0,12760.0,12400.0,12700.0,26573900.0,1.0
12700.0,13040.0,12680.0,12920.0,28582500.0,1.0
13300.0,13740.0,13180.0,13740.0,68696450.0,-1.0
13700.0,13720.0,12960.0,13000.0,48383750.0,-1.0
13160.0,13240.0,12800.0,12800.0,37695850.0,-1.0
12700.0,12980.0,12620.0,12720.0,29848650.0,1.0
12820.0,13220.0,12720.0,13220.0,28872250.0,-1.0
13060.0,13200.0,12980.0,13160.0,20428050.0,-1.0
13180.0,13260.0,12920.0,13080.0,17940900.0,-1.0
12800.0,13060.0,12800.0,12960.0,19926200.0,-1.0
12980.0,13040.0,12520.0,12520.0,31223850.0,-1.0
12340.0,12360.0,11920.0,11920.0,57318200.0,1.0
11920.0,12200.0,11860.0,12200.0,30529200.0,1.0
12300.0,12320.0,12180.0,12280.0,23017750.0,-1.0
12000.0,12100.0,11520.0,11620.0,53035500.0,1.0
11780.0,11920.0,11520.0,11800.0,29307050.0,-1.0
12000.0,12140.0,11780.0,11800.0,30259700.0,-1.0
11460.0,11720.0,11440.0,11680.0,26664700.0,-1.0
11900.0,11920.0,11640.0,11680.0,15727400.0,1.0
11800.0,12040.0,11740.0,12040.0,20627250.0,1.0
12400.0,12500.0,12320.0,12420.0,42449700.0,-1.0
12120.0,12160.0,11960.0,12060.0,30724000.0,1.0
12120.0,12340.0,12020.0,12260.0,17635500.0,-1.0
12240.0,12420.0,12140.0,12240.0,16922600.0,-1.0
11680.0,11800.0,11580.0,11600.0,50978800.0,-1.0
11740.0,11800.0,11360.0,11440.0,37513450.0,1.0
11800.0,11840.0,11700.0,11800.0,24012750.0,1.0
11800.0,11980.0,11720.0,11840.0,18044500.0,1.0
11920.0,12040.0,11840.0,11880.0,20210450.0,1.0
12200.0,12260.0,11940.0,11980.0,19973500.0,-1.0
11900.0,11940.0,11660.0,11720.0,18926300.0,-1.0
11820.0,12000.0,11500.0,11540.0,21689350.0,-1.0
11480.0,11540.0,11360.0,11520.0,26209000.0,-1.0
11160.0,11360.0,11160.0,11240.0,32118350.0,1.0
11500.0,11560.0,11380.0,11440.0,19231700.0,1.0
11400.0,11820.0,11400.0,11820.0,30225900.0,-1.0
