Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,998.7460327148438,1144.9713134765625,998.7460327148438,1064.9613037109375,602.8641967773438,539332.0
2000-01-05,1059.443359375,1064.9613037109375,987.710205078125,994.6076049804688,563.0375366210938,368978.0
2000-01-06,995.987060546875,1020.8178100585938,938.0487670898438,938.0487670898438,531.020263671875,253718.0
2000-01-07,938.0487670898438,993.2280883789062,938.0487670898438,986.3306884765625,558.3522338867188,239944.0
2000-01-10,993.2280883789062,1034.6126708984375,972.535888671875,972.535888671875,550.5430908203125,152230.0
2000-01-11,972.535888671875,993.2280883789062,946.32568359375,965.638427734375,546.6383666992188,159479.0
2000-01-12,965.638427734375,986.3306884765625,938.0487670898438,975.2947998046875,552.1048583984375,229796.0
2000-01-13,1005.6434936523438,1024.9561767578125,953.2230834960938,1020.8178100585938,577.8748779296875,195000.0
2000-01-14,987.710205078125,1048.407470703125,987.710205078125,1020.8178100585938,577.8748779296875,229796.0
2000-01-17,1013.9203491210938,1047.0279541015625,1002.884521484375,1007.02294921875,570.0657958984375,124684.0
2000-01-18,989.0896606445312,1007.02294921875,965.638427734375,979.4332885742188,554.4475708007812,129758.0
2000-01-19,967.0179443359375,990.4691772460938,902.1821899414062,904.941162109375,512.2782592773438,84814.0
2000-01-20,896.6642456054688,917.3565063476562,848.38232421875,881.4899291992188,499.0027770996094,79015.0
2000-01-21,881.4899291992188,885.62841796875,855.27978515625,866.3156127929688,490.41265869140625,154405.0
2000-01-24,866.3156127929688,889.766845703125,841.4849243164062,874.592529296875,495.0981750488281,361729.0
2000-01-25,871.8335571289062,942.187255859375,862.1771850585938,884.2489013671875,500.56463623046875,765503.0
2000-01-26,895.2847900390625,895.2847900390625,841.4849243164062,869.0745849609375,491.9746398925781,425521.0
2000-01-27,936.6693115234375,993.2280883789062,903.5617065429688,958.7410278320312,542.73388671875,933682.0
2000-01-28,991.8486328125,1041.510009765625,965.638427734375,979.4332885742188,554.4475708007812,542956.0
2000-01-31,979.4332885742188,979.4332885742188,925.6334228515625,940.8077392578125,532.58203125,194275.0
2000-02-01,965.638427734375,1034.6126708984375,940.8077392578125,993.2280883789062,562.2566528320312,704611.0
2000-02-02,1020.8178100585938,1020.8178100585938,955.9820556640625,995.987060546875,563.8184814453125,401599.0
2000-02-03,978.0537719726562,1019.4382934570312,967.0179443359375,972.535888671875,550.5430908203125,429871.0
2000-02-04,972.535888671875,972.535888671875,972.535888671875,972.535888671875,550.5430908203125,0.0
2000-02-07,1005.6434936523438,1005.6434936523438,954.6026000976562,991.8486328125,561.4757690429688,343606.0
2000-02-08,972.535888671875,993.2280883789062,951.8436279296875,993.2280883789062,562.2566528320312,251543.0
2000-02-09,965.638427734375,986.3306884765625,951.8436279296875,980.812744140625,555.228515625,337082.0
2000-02-10,993.2280883789062,993.2280883789062,938.0487670898438,938.0487670898438,531.020263671875,291413.0
2000-02-11,903.5617065429688,924.2539672851562,849.7618408203125,862.1771850585938,488.070068359375,259517.0
2000-02-14,841.4849243164062,841.4849243164062,808.3773193359375,808.3773193359375,457.6144104003906,113810.0
2000-02-15,813.895263671875,827.6901245117188,758.7159423828125,779.408203125,441.2153625488281,206599.0
2000-02-16,760.0953979492188,778.0286865234375,744.9210815429688,761.4749145507812,431.06341552734375,245019.0
2000-02-17,733.8851928710938,758.7159423828125,729.7467651367188,743.5416259765625,420.9116516113281,337082.0
2000-02-18,718.7108764648438,794.58251953125,717.3314208984375,772.5107421875,437.3107604980469,405949.0
2000-02-21,786.3056030273438,786.3056030273438,689.7417602539062,724.2288208007812,409.9788513183594,135557.0
2000-02-22,689.7417602539062,827.6901245117188,689.7417602539062,703.5365600585938,398.26513671875,276915.0
2000-02-23,704.9160766601562,808.3773193359375,704.9160766601562,769.7517700195312,435.7489318847656,406673.0
2000-02-24,769.7517700195312,772.5107421875,731.126220703125,731.126220703125,413.88336181640625,196450.0
2000-02-25,710.4340209960938,800.1004028320312,703.5365600585938,765.6133422851562,433.40625,311710.0
