Date,Open,High,Low,Close,Adj Close,Volume
2018-02-08,4300.0,4500.0,4300.0,4365.0,4105.08740234375,15565
2018-02-09,4365.0,4480.0,4250.0,4455.0,4189.728515625,27511
2018-02-12,4370.0,4550.0,4370.0,4470.0,4203.83544921875,28265
2018-02-13,4415.0,4550.0,4360.0,4360.0,4100.38525390625,17759
2018-02-14,4360.0,4600.0,4290.0,4550.0,4279.07177734375,28270
2018-02-19,4620.0,4620.0,4500.0,4580.0,4307.28564453125,38615
2018-02-20,4575.0,4585.0,4500.0,4565.0,4293.17822265625,19228
2018-02-21,4500.0,4590.0,4500.0,4570.0,4297.88134765625,57494
2018-02-22,4480.0,4630.0,4465.0,4540.0,4269.6669921875,37566
2018-02-23,4540.0,4650.0,4500.0,4565.0,4293.17822265625,40695
2018-02-26,4470.0,4645.0,4470.0,4615.0,4340.20166015625,18600
2018-02-27,4545.0,4670.0,4500.0,4655.0,4377.8193359375,38111
2018-02-28,4660.0,4785.0,4660.0,4725.0,4443.6513671875,75753
2018-03-02,4725.0,5700.0,4625.0,5020.0,4721.08642578125,613926
2018-03-05,5120.0,5120.0,4805.0,4805.0,4518.88818359375,138792
2018-03-06,4810.0,4935.0,4625.0,4700.0,4420.14013671875,102195
2018-03-07,4660.0,4700.0,4625.0,4670.0,4391.9267578125,30921
2018-03-08,4670.0,4775.0,4660.0,4720.0,4438.94921875,24254
2018-03-09,4730.0,4765.0,4660.0,4660.0,4382.521484375,22005
2018-03-12,4710.0,4710.0,4600.0,4695.0,4415.43798828125,46570
2018-03-13,4825.0,5300.0,4795.0,5000.0,4702.27685546875,366549
2018-03-14,5000.0,5150.0,4900.0,5070.0,4768.10888671875,124535
2018-03-15,5050.0,5160.0,4930.0,5090.0,4786.91748046875,83200
2018-03-16,5090.0,5230.0,5000.0,5000.0,4702.27685546875,81529
2018-03-19,5110.0,5110.0,4850.0,4855.0,4565.9111328125,62995
2018-03-20,4910.0,4990.0,4775.0,4980.0,4683.4677734375,47700
2018-03-21,4930.0,5080.0,4895.0,4895.0,4603.52880859375,30299
2018-03-22,4865.0,4955.0,4830.0,4870.0,4580.017578125,25079
2018-03-23,4800.0,5040.0,4735.0,4895.0,4603.52880859375,75086
2018-03-26,4930.0,5040.0,4835.0,5000.0,4702.27685546875,41484
2018-03-27,5000.0,5070.0,4920.0,4995.0,4697.57421875,42199
2018-03-28,4975.0,5090.0,4900.0,4905.0,4612.93359375,40185
2018-03-29,4900.0,4995.0,4850.0,4960.0,4664.658203125,34029
2018-03-30,4960.0,5020.0,4890.0,4910.0,4617.6357421875,35975
2018-04-02,4910.0,4980.0,4740.0,4835.0,4547.1015625,52515
2018-04-03,4795.0,4795.0,4695.0,4735.0,4453.05615234375,59351
2018-04-04,4720.0,4810.0,4670.0,4670.0,4391.9267578125,22278
2018-04-05,4750.0,4870.0,4745.0,4835.0,4547.1015625,26276
2018-04-06,4905.0,4905.0,4785.0,4785.0,4500.0791015625,54495
2018-04-09,4870.0,4870.0,4550.0,4710.0,4429.544921875,37218
2018-04-10,4710.0,4865.0,4630.0,4860.0,4570.61279296875,37540
2018-04-11,4860.0,4945.0,4815.0,4850.0,4561.20849609375,18724
2018-04-12,4860.0,4930.0,4690.0,4710.0,4429.544921875,54207
2018-04-13,4720.0,4790.0,4690.0,4695.0,4415.43798828125,19503
2018-04-16,4645.0,4725.0,4555.0,4580.0,4307.28564453125,51662
2018-04-17,4645.0,4685.0,4500.0,4595.0,4321.392578125,42075
2018-04-18,4750.0,4750.0,4600.0,4645.0,4368.41552734375,30443
2018-04-19,4665.0,4665.0,4565.0,4630.0,4354.30810546875,29942
2018-04-20,4595.0,4690.0,4550.0,4595.0,4321.392578125,21172
2018-04-23,4665.0,4680.0,4600.0,4640.0,4363.712890625,28090
2018-04-24,4680.0,4735.0,4635.0,4690.0,4410.7353515625,15094
2018-04-25,4720.0,4720.0,4620.0,4625.0,4349.60595703125,12758
2018-04-26,4675.0,4690.0,4530.0,4670.0,4391.9267578125,64912
2018-04-27,4700.0,4700.0,4600.0,4650.0,4373.11767578125,16417
2018-04-30,4630.0,4650.0,4545.0,4590.0,4316.68994140625,24737
2018-05-02,4540.0,4595.0,4515.0,4585.0,4311.9873046875,25573
2018-05-03,4620.0,4620.0,4535.0,4575.0,4302.58349609375,17991
2018-05-04,4550.0,4635.0,4550.0,4600.0,4326.0947265625,34515
2018-05-08,4580.0,4660.0,4500.0,4500.0,4232.04931640625,40314
2018-05-09,4500.0,4640.0,4495.0,4570.0,4297.88134765625,24479
2018-05-10,4625.0,4630.0,4525.0,4610.0,4335.4990234375,29364
2018-05-11,4610.0,4665.0,4560.0,4600.0,4326.0947265625,9742
2018-05-14,4645.0,4650.0,4495.0,4495.0,4227.34716796875,40628
2018-05-15,4550.0,4640.0,4500.0,4580.0,4307.28564453125,12493
2018-05-16,4590.0,4590.0,4445.0,4450.0,4185.0263671875,27021
2018-05-17,4485.0,4545.0,4425.0,4455.0,4189.728515625,19420
2018-05-18,4550.0,4550.0,4460.0,4520.0,4250.8583984375,10934
2018-05-21,4580.0,4580.0,4470.0,4475.0,4208.5380859375,20634
2018-05-23,4555.0,4555.0,4455.0,4495.0,4227.34716796875,9921
2018-05-24,4475.0,4565.0,4385.0,4400.0,4138.00390625,35029
2018-05-25,4500.0,4500.0,4365.0,4365.0,4105.08740234375,8538
2018-05-28,4525.0,4525.0,4305.0,4385.0,4123.896484375,17449
2018-05-29,4690.0,4690.0,4350.0,4440.0,4175.62158203125,18957
2018-05-30,4495.0,4495.0,4350.0,4440.0,4175.62158203125,11242
2018-05-31,4400.0,4470.0,4390.0,4455.0,4189.728515625,20822
2018-06-01,4455.0,4455.0,4400.0,4405.0,4142.7060546875,5444
2018-06-04,4500.0,4500.0,4370.0,4415.0,4152.10986328125,12223
2018-06-05,4470.0,4475.0,4375.0,4440.0,4175.62158203125,23619
2018-06-07,4495.0,4495.0,4405.0,4420.0,4156.8125,35792
2018-06-08,4490.0,4490.0,4405.0,4445.0,4180.32421875,24892
2018-06-11,4445.0,4480.0,4375.0,4475.0,4208.5380859375,39106
2018-06-12,4470.0,4485.0,4385.0,4450.0,4185.0263671875,17579
2018-06-14,4490.0,4490.0,4410.0,4455.0,4189.728515625,27744
2018-06-15,4440.0,4490.0,4420.0,4475.0,4208.5380859375,20989
2018-06-18,4485.0,4485.0,4385.0,4400.0,4138.00390625,18538
2018-06-19,4400.0,4420.0,4320.0,4355.0,4095.682861328125,22155
2018-06-20,4355.0,4365.0,4290.0,4295.0,4039.255859375,10775
2018-06-21,4295.0,4375.0,4295.0,4300.0,4043.958251953125,15784
2018-06-22,4300.0,4390.0,4160.0,4345.0,4086.2783203125,17650
2018-06-25,4300.0,4435.0,4300.0,4410.0,4147.408203125,9892
2018-06-26,4350.0,4470.0,4215.0,4370.0,4109.7900390625,7411
2018-06-27,4370.0,4370.0,4255.0,4255.0,4001.637451171875,12287
2018-06-28,4180.0,4250.0,4180.0,4200.0,3949.912353515625,8932
2018-06-29,4220.0,4220.0,4140.0,4150.0,3902.8896484375,13071
2018-07-02,4065.0,4150.0,4060.0,4140.0,3893.485107421875,15796
2018-07-03,4150.0,4230.0,4050.0,4150.0,3902.8896484375,6400
2018-07-04,4150.0,4270.0,4055.0,4225.0,3973.423828125,3127
2018-07-05,4225.0,4260.0,4175.0,4240.0,3987.531005859375,6835
2018-07-06,4280.0,4285.0,4185.0,4285.0,4029.850830078125,3192
2018-07-09,4285.0,4385.0,4270.0,4345.0,4086.2783203125,7671
2018-07-10,4390.0,4390.0,4300.0,4380.0,4119.1943359375,5429
2018-07-11,4350.0,4405.0,4350.0,4390.0,4128.5986328125,12990
2018-07-12,4410.0,4410.0,4300.0,4395.0,4133.30126953125,5880
2018-07-13,4340.0,4385.0,4300.0,4325.0,4067.469482421875,14117
2018-07-16,4325.0,4325.0,4265.0,4305.0,4048.660400390625,3825
2018-07-17,4285.0,4370.0,4265.0,4350.0,4090.980712890625,3025
2018-07-18,4400.0,4400.0,4270.0,4340.0,4081.576171875,3456
2018-07-19,4275.0,4340.0,4250.0,4320.0,4062.76708984375,7675
2018-07-20,4225.0,4290.0,4225.0,4250.0,3996.93505859375,1762
2018-07-23,4175.0,4400.0,4175.0,4190.0,3940.5078125,1590
2018-07-24,4090.0,4175.0,4090.0,4165.0,3916.99658203125,4605
2018-07-25,4165.0,4285.0,4100.0,4115.0,3869.9736328125,3725
2018-07-26,4085.0,4300.0,3975.0,4185.0,3935.805419921875,33875
2018-07-27,4080.0,4200.0,4070.0,4150.0,3902.8896484375,11398
2018-07-30,4190.0,4190.0,4050.0,4080.0,3837.057861328125,8627
2018-07-31,4080.0,4105.0,4010.0,4040.0,3799.439697265625,3949
2018-08-01,4055.0,4110.0,4000.0,4040.0,3799.439697265625,11985
2018-08-02,4010.0,4120.0,4005.0,4050.0,3808.84423828125,2443
2018-08-03,4090.0,4100.0,3970.0,4095.0,3851.16455078125,7271
2018-08-06,4095.0,4160.0,4045.0,4085.0,3841.760009765625,5932
2018-08-07,4140.0,4140.0,4010.0,4070.0,3827.653076171875,4857
2018-08-08,4070.0,4135.0,4025.0,4085.0,3841.760009765625,5766
2018-08-09,4090.0,4110.0,4040.0,4090.0,3846.46240234375,2781
2018-08-10,4090.0,4110.0,4000.0,4090.0,3846.46240234375,12612
2018-08-13,4090.0,4090.0,3980.0,4030.0,3790.034912109375,10411
2018-08-14,4025.0,4055.0,3990.0,4045.0,3804.141845703125,5029
2018-08-16,4060.0,4110.0,4000.0,4035.0,3794.737060546875,42829
2018-08-17,4100.0,4135.0,4030.0,4100.0,3855.866943359375,37936
2018-08-20,4145.0,4290.0,4105.0,4180.0,3931.103515625,4990
2018-08-21,4180.0,4270.0,4150.0,4195.0,3945.210205078125,6711
2018-08-22,4195.0,4195.0,4110.0,4150.0,3902.8896484375,7135
2018-08-23,4110.0,4140.0,4075.0,4075.0,3832.355712890625,6317
2018-08-24,4060.0,5250.0,4010.0,4265.0,4011.0419921875,398778
2018-08-27,4205.0,4300.0,4180.0,4290.0,4034.55322265625,36827
2018-08-28,4290.0,4490.0,4290.0,4365.0,4105.08740234375,74966
2018-08-29,4385.0,4480.0,4365.0,4460.0,4194.4306640625,26551
2018-08-30,4500.0,4500.0,4345.0,4355.0,4095.682861328125,30634
2018-08-31,4355.0,4410.0,4300.0,4385.0,4123.896484375,24653
2018-09-03,4435.0,4440.0,4285.0,4325.0,4067.469482421875,12126
2018-09-04,4330.0,4405.0,4240.0,4240.0,3987.531005859375,8143
2018-09-05,4310.0,4395.0,4280.0,4310.0,4053.36279296875,11834
2018-09-06,4300.0,4400.0,4220.0,4300.0,4043.958251953125,11665
2018-09-07,4300.0,4320.0,4205.0,4320.0,4062.76708984375,29371
2018-09-10,4265.0,4500.0,4255.0,4440.0,4175.62158203125,54426
2018-09-11,4440.0,4540.0,4350.0,4445.0,4180.32421875,21173
2018-09-12,4410.0,4450.0,4340.0,4390.0,4128.5986328125,25629
2018-09-13,4415.0,4440.0,4300.0,4375.0,4114.4921875,26976
2018-09-14,4385.0,4385.0,4265.0,4330.0,4072.171630859375,23245
2018-09-17,4395.0,4395.0,4290.0,4300.0,4043.958251953125,7721
2018-09-18,4350.0,4355.0,4275.0,4290.0,4034.55322265625,8295
2018-09-19,4320.0,4410.0,4275.0,4330.0,4072.171630859375,7078
2018-09-20,4395.0,4395.0,4235.0,4250.0,3996.93505859375,13585
2018-09-21,4250.0,4380.0,4200.0,4360.0,4100.38525390625,9283
2018-09-27,4360.0,4360.0,4250.0,4320.0,4062.76708984375,10708
2018-09-28,4320.0,4365.0,4220.0,4295.0,4039.255859375,26008
2018-10-01,4295.0,4360.0,4250.0,4260.0,4006.339599609375,3457
2018-10-02,4290.0,4320.0,4220.0,4310.0,4053.36279296875,8280
2018-10-04,4330.0,4340.0,4215.0,4235.0,3982.828369140625,3439
2018-10-05,4235.0,4330.0,4220.0,4275.0,4020.447021484375,6278
2018-10-08,4275.0,4320.0,4230.0,4275.0,4020.447021484375,4238
2018-10-10,4200.0,4275.0,4170.0,4185.0,3935.805419921875,14522
2018-10-11,4175.0,4175.0,3920.0,4060.0,3818.248779296875,21375
2018-10-12,4050.0,4270.0,3840.0,4065.0,3822.950927734375,9866
2018-10-15,4065.0,4230.0,4060.0,4165.0,3916.99658203125,3615
2018-10-16,4165.0,4290.0,4105.0,4165.0,3916.99658203125,4917
2018-10-17,4165.0,4165.0,4035.0,4100.0,3855.866943359375,3499
2018-10-18,4120.0,4250.0,4015.0,4040.0,3799.439697265625,3526
2018-10-19,4040.0,4185.0,4000.0,4040.0,3799.439697265625,5274
2018-10-22,3910.0,4200.0,3910.0,4050.0,3808.84423828125,12382
2018-10-23,4185.0,4185.0,4000.0,4020.0,3780.63037109375,13158
2018-10-24,4085.0,4085.0,3925.0,4050.0,3808.84423828125,6686
2018-10-25,3960.0,4075.0,3885.0,3925.0,3691.287353515625,10578
2018-10-26,3935.0,4000.0,3600.0,3625.0,3409.150634765625,21332
2018-10-29,3515.0,3750.0,3515.0,3680.0,3460.875732421875,24958
2018-10-30,3680.0,3780.0,3530.0,3750.0,3526.707763671875,24850
2018-10-31,3710.0,3770.0,3640.0,3750.0,3526.707763671875,14472
2018-11-01,3700.0,4035.0,3700.0,3800.0,3573.73046875,40966
2018-11-02,3720.0,3945.0,3720.0,3865.0,3634.85986328125,15261
2018-11-05,3770.0,4595.0,3770.0,4070.0,3827.653076171875,452882
2018-11-06,4120.0,4120.0,3905.0,3910.0,3677.180419921875,71665
2018-11-07,3910.0,3995.0,3895.0,3950.0,3714.798583984375,35836
2018-11-08,3950.0,4045.0,3915.0,3995.0,3757.119140625,40411
2018-11-09,4015.0,4345.0,3975.0,4205.0,3954.614990234375,60916
2018-11-12,4195.0,4480.0,4195.0,4380.0,4119.1943359375,104051
2018-11-13,4380.0,4465.0,4320.0,4415.0,4152.10986328125,56786
2018-11-14,4395.0,4470.0,4035.0,4250.0,3996.93505859375,96022
2018-11-16,4360.0,4450.0,4350.0,4400.0,4138.00390625,60870
2018-11-19,4440.0,4455.0,4355.0,4355.0,4095.682861328125,49435
2018-11-20,4355.0,4450.0,4270.0,4425.0,4161.51513671875,22224
2018-11-21,4425.0,4460.0,4300.0,4385.0,4123.896484375,55435
2018-11-22,4385.0,4445.0,4270.0,4305.0,4048.660400390625,52773
2018-11-23,4310.0,4395.0,4220.0,4280.0,4025.148681640625,30262
2018-11-26,4285.0,4390.0,4285.0,4300.0,4043.958251953125,37683
2018-11-27,4365.0,4365.0,4290.0,4290.0,4034.55322265625,50302
2018-11-28,4300.0,4710.0,4280.0,4365.0,4105.08740234375,263031
2018-11-29,4350.0,4385.0,4230.0,4235.0,3982.828369140625,69315
2018-11-30,4225.0,4320.0,4135.0,4240.0,3987.531005859375,74423
2018-12-03,4245.0,4330.0,4125.0,4135.0,3888.78271484375,53541
2018-12-04,4145.0,4190.0,3995.0,4070.0,3827.653076171875,50373
2018-12-05,4000.0,4150.0,3980.0,4100.0,3855.866943359375,31790
2018-12-06,4100.0,4100.0,3855.0,3955.0,3719.5009765625,58178
2018-12-07,3950.0,4060.0,3950.0,4000.0,3761.821533203125,24380
2018-12-10,4160.0,4160.0,3970.0,4025.0,3785.3330078125,27162
2018-12-11,4120.0,4120.0,3950.0,3970.0,3733.607666015625,23938
2018-12-12,3970.0,4415.0,3970.0,4390.0,4128.5986328125,346432
2018-12-13,4500.0,4510.0,4270.0,4315.0,4058.064453125,146727
2018-12-14,4250.0,4295.0,4100.0,4100.0,3855.866943359375,73999
2018-12-17,4100.0,4390.0,4100.0,4390.0,4128.5986328125,168266
2018-12-18,4390.0,5080.0,4350.0,4730.0,4448.353515625,1053710
2018-12-19,4960.0,5050.0,4680.0,4835.0,4547.1015625,611105
2018-12-20,4990.0,5100.0,4850.0,4870.0,4580.017578125,459957
2018-12-21,4845.0,4940.0,4730.0,4940.0,4645.84912109375,174358
2018-12-24,4980.0,4980.0,4800.0,4840.0,4551.8037109375,149278
2018-12-26,4770.0,4910.0,4745.0,4835.0,4547.1015625,143216
2018-12-27,4835.0,4885.0,4760.0,4840.0,4667.650390625,94936
2018-12-28,4875.0,4890.0,4810.0,4885.0,4711.0478515625,94814
2019-01-02,4950.0,4950.0,4825.0,4855.0,4682.1162109375,130924
2019-01-03,4930.0,5090.0,4760.0,4790.0,4619.4306640625,425789
2019-01-04,4750.0,4815.0,4570.0,4680.0,4513.34814453125,124085
2019-01-07,4895.0,4985.0,4815.0,4900.0,4725.513671875,343486
2019-01-08,4900.0,5070.0,4880.0,4985.0,4807.48681640625,294444
2019-01-09,5050.0,5480.0,5030.0,5340.0,5149.845703125,912688
2019-01-10,5350.0,5460.0,5060.0,5150.0,4966.611328125,333888
2019-01-11,5170.0,5310.0,5130.0,5310.0,5120.91357421875,265495
2019-01-14,5380.0,5380.0,5220.0,5310.0,5120.91357421875,224367
2019-01-15,5280.0,5340.0,5120.0,5200.0,5014.8310546875,230922
2019-01-16,5200.0,5290.0,5160.0,5200.0,5014.8310546875,197705
2019-01-17,5200.0,5550.0,5030.0,5410.0,5217.35302734375,559880
2019-01-18,5470.0,6410.0,5430.0,6200.0,5979.2216796875,3554180
2019-01-21,6500.0,7970.0,6470.0,7640.0,7367.94384765625,5884276
2019-01-22,7460.0,7550.0,7070.0,7500.0,7232.92919921875,1807835
2019-01-23,7400.0,7700.0,7300.0,7700.0,7425.8076171875,880993
2019-01-24,7780.0,8590.0,7520.0,7640.0,7367.94384765625,2180830
2019-01-25,7460.0,8280.0,7320.0,7690.0,7416.16357421875,1764996
2019-01-28,7990.0,7990.0,7450.0,7490.0,7223.28515625,675944
2019-01-29,7560.0,7810.0,7290.0,7470.0,7203.9970703125,755211
2019-01-30,7440.0,7540.0,6930.0,7040.0,6789.3095703125,828847
2019-01-31,7040.0,7170.0,6700.0,6880.0,6635.00732421875,458935
2019-02-01,6950.0,7170.0,6700.0,7060.0,6808.59716796875,477658
2019-02-07,7130.0,7270.0,6910.0,6960.0,6712.158203125,335196
2019-02-08,7040.0,7160.0,6770.0,6880.0,6635.00732421875,244607
2019-02-11,6950.0,7050.0,6770.0,6870.0,6625.36328125,214046
2019-02-12,7050.0,7160.0,6730.0,6730.0,6490.3486328125,332746
2019-02-13,6730.0,6790.0,6320.0,6570.0,6336.0458984375,393931
2019-02-14,6700.0,6950.0,6530.0,6600.0,6364.97802734375,290357
2019-02-15,6560.0,6800.0,6360.0,6390.0,6162.45556640625,223136
2019-02-18,6400.0,6480.0,6270.0,6390.0,6162.45556640625,213282
2019-02-19,6420.0,6700.0,6320.0,6510.0,6278.1826171875,289447
2019-02-20,6520.0,6550.0,6280.0,6280.0,6056.373046875,180688
2019-02-21,6280.0,6360.0,6010.0,6010.0,5795.9873046875,292582
2019-02-22,6000.0,6100.0,5810.0,5840.0,5632.04052734375,228625
2019-02-25,5840.0,6280.0,5810.0,6140.0,5921.35791015625,269082
2019-02-26,6150.0,6180.0,5990.0,6000.0,5786.34326171875,116408
2019-02-27,6000.0,6150.0,6000.0,6110.0,5892.42626953125,89622
2019-02-28,6130.0,6160.0,5650.0,5730.0,5525.9580078125,242952
2019-03-04,5750.0,5990.0,5750.0,5870.0,5660.97265625,105524
2019-03-05,5850.0,6080.0,5850.0,6060.0,5844.20703125,138589
2019-03-06,6060.0,6160.0,6000.0,6130.0,5911.7138671875,109200
2019-03-07,6130.0,6170.0,5880.0,5920.0,5709.19189453125,125243
2019-03-08,5910.0,6090.0,5900.0,5920.0,5709.19189453125,117748
2019-03-11,5920.0,5960.0,5680.0,5800.0,5593.46533203125,132624
2019-03-12,5810.0,5900.0,5740.0,5810.0,5603.109375,91399
2019-03-13,5800.0,5840.0,5620.0,5640.0,5439.16259765625,139545
2019-03-14,5670.0,5760.0,5600.0,5680.0,5477.73828125,95205
2019-03-15,5650.0,5700.0,5430.0,5430.0,5236.640625,168927
2019-03-18,5440.0,5630.0,5410.0,5520.0,5323.43603515625,107696
2019-03-19,5490.0,5650.0,5490.0,5600.0,5400.5869140625,72123
2019-03-20,5650.0,6140.0,5640.0,5800.0,5593.46533203125,602785
2019-03-21,5800.0,5800.0,5340.0,5500.0,5304.1484375,380180
2019-03-22,5520.0,5570.0,5330.0,5370.0,5178.77734375,239260
2019-03-25,5360.0,5600.0,5220.0,5220.0,5034.11865234375,202540
2019-03-26,5230.0,5400.0,5200.0,5270.0,5082.33837890625,105591
2019-03-27,5250.0,5340.0,5210.0,5250.0,5063.05078125,81517
2019-03-28,5220.0,5410.0,5190.0,5200.0,5014.8310546875,107305
2019-03-29,5210.0,5270.0,5030.0,5210.0,5024.47509765625,123696
2019-04-01,5250.0,5620.0,5250.0,5580.0,5381.29931640625,265855
2019-04-02,5580.0,5670.0,5520.0,5630.0,5429.5185546875,172653
2019-04-03,5650.0,6080.0,5610.0,5790.0,5583.82177734375,596888
2019-04-04,6000.0,6120.0,5810.0,5920.0,5709.19189453125,376605
2019-04-05,5900.0,5920.0,5750.0,5820.0,5612.75341796875,150825
2019-04-08,5980.0,6250.0,5890.0,5920.0,5709.19189453125,538732
2019-04-09,5960.0,6000.0,5750.0,5860.0,5651.32861328125,192479
2019-04-10,5840.0,5940.0,5800.0,5860.0,5651.32861328125,72317
2019-04-11,5930.0,6040.0,5870.0,5870.0,5660.97265625,174392
2019-04-12,5880.0,5990.0,5870.0,5950.0,5738.1240234375,135703
2019-04-15,5980.0,6020.0,5890.0,5900.0,5689.904296875,120382
2019-04-16,5900.0,5920.0,5740.0,5750.0,5545.24560546875,138831
2019-04-17,5680.0,5940.0,5680.0,5930.0,5718.8359375,149561
2019-04-18,5940.0,5990.0,5710.0,5810.0,5603.109375,268861
2019-04-19,5830.0,5880.0,5750.0,5830.0,5622.3974609375,130034
2019-04-22,5890.0,6060.0,5820.0,5850.0,5641.6845703125,260898
2019-04-23,5830.0,5870.0,5690.0,5720.0,5516.31396484375,147527
2019-04-24,5720.0,5750.0,5540.0,5540.0,5342.72412109375,138385
2019-04-25,5510.0,5680.0,5480.0,5620.0,5419.875,89762
2019-04-26,5620.0,5640.0,5470.0,5480.0,5284.8603515625,69235
2019-04-29,5560.0,5760.0,5510.0,5730.0,5525.9580078125,132346
2019-04-30,5720.0,5820.0,5640.0,5750.0,5545.24560546875,84863
2019-05-02,5750.0,5840.0,5700.0,5800.0,5593.46533203125,65102
2019-05-03,5820.0,5820.0,5620.0,5710.0,5506.669921875,96508
2019-05-07,5580.0,5690.0,5500.0,5670.0,5468.09423828125,86166
2019-05-08,5550.0,5690.0,5550.0,5620.0,5419.875,65747
2019-05-09,5570.0,5790.0,5460.0,5480.0,5284.8603515625,133942
2019-05-10,5430.0,5640.0,5340.0,5370.0,5178.77734375,102551
2019-05-13,5330.0,5430.0,5300.0,5410.0,5217.35302734375,73423
2019-05-14,5410.0,5490.0,5310.0,5490.0,5294.50439453125,93929
2019-05-15,5530.0,5670.0,5500.0,5660.0,5458.45068359375,115558
2019-05-16,5660.0,5730.0,5590.0,5640.0,5439.16259765625,83101
2019-05-17,5620.0,5750.0,5500.0,5500.0,5304.1484375,85639
2019-05-20,5500.0,5580.0,5330.0,5400.0,5207.708984375,103501
2019-05-21,5350.0,5460.0,5240.0,5240.0,5053.40673828125,111637
2019-05-22,5250.0,5320.0,5210.0,5280.0,5091.982421875,49378
2019-05-23,5300.0,5300.0,5110.0,5120.0,4937.6796875,89810
2019-05-24,5100.0,5100.0,4910.0,4955.0,4778.55517578125,249796
2019-05-27,5060.0,5060.0,4910.0,4910.0,4735.15771484375,79211
2019-05-28,4895.0,5060.0,4895.0,5010.0,4831.59716796875,82187
2019-05-29,4955.0,5090.0,4830.0,4905.0,4730.33544921875,103367
2019-05-30,4850.0,4950.0,4845.0,4925.0,4749.62353515625,105498
2019-05-31,4930.0,5010.0,4880.0,4985.0,4807.48681640625,78337
2019-06-03,5010.0,5010.0,4900.0,4985.0,4807.48681640625,60391
2019-06-04,4950.0,5100.0,4950.0,5070.0,4889.4599609375,60920
2019-06-05,5080.0,5160.0,5060.0,5100.0,4918.3916015625,54696
2019-06-07,5160.0,5220.0,5120.0,5190.0,5005.18701171875,49334
2019-06-10,5210.0,5340.0,5150.0,5240.0,5053.40673828125,62234
2019-06-11,5240.0,5510.0,5240.0,5430.0,5236.640625,153617
2019-06-12,5400.0,5490.0,5350.0,5420.0,5226.9970703125,59156
2019-06-13,5420.0,5570.0,5400.0,5560.0,5362.01171875,94477
2019-06-14,5610.0,5980.0,5570.0,5870.0,5660.97265625,452713
2019-06-17,5880.0,6050.0,5840.0,5970.0,5757.41162109375,534727
2019-06-18,6050.0,6140.0,5750.0,6140.0,5921.35791015625,408028
2019-06-19,6120.0,6730.0,6080.0,6280.0,6056.373046875,1831864
