Date,Open,High,Low,Close,Adj Close,Volume
2019-12-24,8310.0,8340.0,8190.0,8230.0,8230.0,443649
2019-12-26,8200.0,8400.0,8200.0,8250.0,8250.0,882711
2019-12-27,8320.0,8760.0,8320.0,8570.0,8570.0,2194215
2019-12-30,8720.0,9010.0,8620.0,8760.0,8760.0,3188245
2020-01-02,8830.0,8870.0,8610.0,8800.0,8800.0,870477
2020-01-03,8890.0,8920.0,8650.0,8690.0,8690.0,957011
2020-01-06,8560.0,8640.0,8280.0,8330.0,8330.0,1109156
2020-01-07,8400.0,8470.0,8170.0,8210.0,8210.0,843017
2020-01-08,8120.0,8180.0,7560.0,7740.0,7740.0,1878484
2020-01-09,8050.0,8170.0,7930.0,8050.0,8050.0,815944
2020-01-10,8100.0,8490.0,8100.0,8240.0,8240.0,1647414
2020-01-13,8260.0,8350.0,8110.0,8140.0,8140.0,501028
2020-01-14,8300.0,8510.0,8270.0,8420.0,8420.0,1738121
2020-01-15,8510.0,8560.0,8290.0,8300.0,8300.0,728367
2020-01-16,8260.0,8400.0,8230.0,8320.0,8320.0,513545
2020-01-17,8330.0,8430.0,8290.0,8340.0,8340.0,506088
2020-01-20,8400.0,8410.0,8240.0,8300.0,8300.0,572890
2020-01-21,8420.0,8540.0,8250.0,8250.0,8250.0,1092134
2020-01-22,8250.0,8390.0,8170.0,8280.0,8280.0,647422
2020-01-23,8360.0,8650.0,8310.0,8480.0,8480.0,1486363
2020-01-28,8200.0,8290.0,8000.0,8100.0,8100.0,1043561
2020-01-29,8230.0,8230.0,8060.0,8100.0,8100.0,472926
2020-01-30,8090.0,8200.0,7830.0,7920.0,7920.0,899810
2020-01-31,7920.0,7980.0,7500.0,7510.0,7510.0,881162
2020-02-03,7190.0,7580.0,7150.0,7540.0,7540.0,616440
2020-02-04,7660.0,7940.0,7660.0,7850.0,7850.0,461686
2020-02-05,7900.0,8050.0,7750.0,7850.0,7850.0,580453
2020-02-06,7940.0,8020.0,7850.0,7990.0,7990.0,382245
2020-02-07,8030.0,8030.0,7790.0,7920.0,7920.0,515155
2020-02-10,7930.0,7940.0,7790.0,7840.0,7840.0,265300
2020-02-11,8010.0,8220.0,7910.0,7940.0,7940.0,961257
2020-02-12,7890.0,8050.0,7860.0,7870.0,7870.0,630320
2020-02-13,7890.0,7950.0,7700.0,7760.0,7760.0,659576
2020-02-14,7760.0,7840.0,7600.0,7780.0,7780.0,522495
2020-02-17,7780.0,7920.0,7770.0,7800.0,7800.0,357772
2020-02-18,7667.6728515625,7746.21484375,7520.40625,7530.22412109375,7530.22412109375,354375
2020-02-19,7559.67724609375,7608.76611328125,7343.6865234375,7451.681640625,7451.681640625,377433
2020-02-20,7559.67724609375,8639.630859375,7412.41064453125,8541.453125,8541.453125,4424706
2020-02-21,8541.453125,8619.99609375,8070.201171875,8070.201171875,8070.201171875,2583628
2020-02-24,7765.85009765625,7883.66357421875,7530.22412109375,7657.85498046875,7657.85498046875,1434286
2020-02-25,7657.85498046875,7795.3037109375,7412.41064453125,7608.76611328125,7608.76611328125,1259180
2020-02-26,7412.41064453125,7471.3173828125,7235.69091796875,7363.32177734375,7363.32177734375,1228475
2020-02-27,7363.32177734375,7412.41064453125,7000.06494140625,7039.3359375,7039.3359375,1206842
2020-02-28,6774.25634765625,7039.3359375,6577.90087890625,6597.53662109375,6597.53662109375,1073191
2020-03-02,6597.53662109375,7019.7001953125,6460.087890625,6990.2470703125,6990.2470703125,703868
2020-03-03,7255.32666015625,7432.04638671875,7019.7001953125,7147.3310546875,7147.3310546875,948590
2020-03-04,7108.06005859375,7540.04150390625,7108.06005859375,7540.04150390625,7540.04150390625,835872
2020-03-05,7589.13037109375,7795.3037109375,7490.953125,7559.67724609375,7559.67724609375,965689
2020-03-06,7412.41064453125,7530.22412109375,7324.05078125,7441.8642578125,7441.8642578125,550029
2020-03-09,7333.86865234375,7353.50439453125,6872.43408203125,6882.25146484375,6882.25146484375,841701
2020-03-10,6803.70947265625,7088.4248046875,6695.71435546875,7058.97119140625,7058.97119140625,653538
2020-03-11,7117.8779296875,7274.9619140625,6558.265625,6558.265625,6558.265625,1318232
2020-03-12,6558.265625,6577.90087890625,5723.755859375,5861.2041015625,5861.2041015625,1345184
2020-03-13,5016.876953125,5664.84912109375,4977.60546875,5448.8583984375,5448.8583984375,1582825
2020-03-16,5478.3115234375,5694.30224609375,5115.05419921875,5115.05419921875,5115.05419921875,699488
2020-03-17,4673.2548828125,5252.5029296875,4673.2548828125,5173.9609375,5173.9609375,691331
2020-03-18,5213.23193359375,5360.49853515625,4849.974609375,4849.974609375,4849.974609375,645107
2020-03-19,4918.69921875,5026.6943359375,4025.28271484375,4103.82470703125,4103.82470703125,1008620
2020-03-20,4113.642578125,4697.79931640625,4113.642578125,4388.5400390625,4388.5400390625,1165604
2020-03-23,4030.191650390625,4314.90673828125,3936.9228515625,4162.7314453125,4162.7314453125,576199
2020-03-24,4408.17529296875,4609.439453125,4295.27099609375,4486.7177734375,4486.7177734375,728594
2020-03-25,4859.79248046875,5007.05908203125,4614.3486328125,4800.8857421875,4800.8857421875,962969
2020-03-26,4908.88134765625,5105.23681640625,4737.0703125,4830.33935546875,4830.33935546875,809552
2020-03-27,5281.95654296875,5615.76025390625,4859.79248046875,5065.96533203125,5065.96533203125,1413253
2020-03-30,4840.1572265625,5105.23681640625,4840.1572265625,5085.60107421875,5085.60107421875,489757
2020-03-31,5213.23193359375,5242.68505859375,5036.51220703125,5124.8720703125,5124.8720703125,594539
2020-04-01,5085.60107421875,6037.923828125,5016.876953125,5193.5966796875,5193.5966796875,2470730
2020-04-02,5242.68505859375,5547.0361328125,5065.96533203125,5399.76953125,5399.76953125,664877
2020-04-03,5517.58251953125,5821.93310546875,5429.22265625,5615.76025390625,5615.76025390625,983616
2020-04-06,5841.56884765625,5851.38671875,5664.84912109375,5792.47998046875,5792.47998046875,694680
2020-04-07,5998.65283203125,6028.1064453125,5625.578125,5772.84423828125,5772.84423828125,694984
2020-04-08,5890.65771484375,7324.05078125,5802.2978515625,6823.34521484375,6823.34521484375,4875232
2020-04-09,7117.8779296875,7756.03271484375,6852.79833984375,7225.87353515625,7225.87353515625,8179711
2020-04-10,7039.3359375,7363.32177734375,6479.72314453125,6774.25634765625,6774.25634765625,2966993
2020-04-13,6823.34521484375,7108.06005859375,6744.802734375,6774.25634765625,6774.25634765625,1036782
2020-04-14,7314.2333984375,8482.546875,7176.78466796875,7981.84130859375,7981.84130859375,25835347
2020-04-16,7932.75244140625,8325.462890625,7697.1259765625,7765.85009765625,7765.85009765625,8089140
2020-04-17,7795.3037109375,8060.38330078125,7618.583984375,7785.48583984375,7785.48583984375,2412027
2020-04-20,7726.5791015625,7942.56982421875,7648.037109375,7922.9345703125,7922.9345703125,1928074
2020-04-21,8030.9296875,8168.37841796875,7284.77978515625,7736.39697265625,7736.39697265625,2877608
2020-04-22,7579.31298828125,7726.5791015625,7451.681640625,7618.583984375,7618.583984375,922593
2020-04-23,7687.30810546875,7726.5791015625,7510.58837890625,7520.40625,7520.40625,743661
2020-04-24,7549.859375,7579.31298828125,7078.60693359375,7196.419921875,7196.419921875,999452
2020-04-27,7235.69091796875,7451.681640625,7216.0556640625,7324.05078125,7324.05078125,676290
2020-04-28,7510.58837890625,7569.4951171875,7245.5087890625,7363.32177734375,7363.32177734375,831213
2020-04-29,7324.05078125,7461.49951171875,7284.77978515625,7284.77978515625,7284.77978515625,475350
2020-05-04,7166.966796875,7255.32666015625,7039.3359375,7117.8779296875,7117.8779296875,442231
2020-05-06,7186.60205078125,7206.23779296875,7088.4248046875,7127.69580078125,7127.69580078125,336390
2020-05-07,7068.7890625,7265.14453125,7029.51806640625,7265.14453125,7265.14453125,438022
2020-05-08,7422.228515625,7441.8642578125,7294.59765625,7432.04638671875,7432.04638671875,449806
2020-05-11,7490.953125,9660.6787109375,7461.49951171875,9660.6787109375,9660.6787109375,21559027
2020-05-12,10897.716796875,11290.4267578125,9248.33203125,9768.673828125,9768.673828125,38277090
2020-05-13,9866.8515625,10701.361328125,9631.2255859375,10161.384765625,10161.384765625,11717793
2020-05-14,9965.029296875,10848.6279296875,9817.7626953125,10014.1181640625,10014.1181640625,8508497
2020-05-15,9493.7763671875,10406.828125,9395.5986328125,9866.8515625,9866.8515625,7218273
2020-05-18,10014.1181640625,10406.828125,9798.126953125,10210.4736328125,10210.4736328125,4188329
2020-05-19,10259.5615234375,10554.0947265625,9866.8515625,10063.20703125,10063.20703125,2794801
2020-05-20,10161.384765625,11143.1611328125,9965.029296875,10799.5390625,10799.5390625,6331981
2020-05-21,10701.361328125,11241.337890625,10652.2724609375,10701.361328125,10701.361328125,4821773
2020-05-22,10652.2724609375,11683.1376953125,10357.7392578125,11437.693359375,11437.693359375,8404442
2020-05-25,11437.693359375,12714.0029296875,11290.4267578125,12124.9365234375,12124.9365234375,12868516
2020-05-26,12223.1142578125,15266.62109375,12124.9365234375,14333.93359375,14333.93359375,24687519
2020-05-27,13990.3115234375,14873.91015625,13793.95703125,14284.8447265625,14284.8447265625,4099644
2020-05-28,14383.0224609375,16690.197265625,14333.93359375,15413.8876953125,15413.8876953125,15986386
2020-05-29,15070.265625,15659.3310546875,14628.466796875,14677.5556640625,14677.5556640625,1763173
2020-06-01,14383.0224609375,15217.5322265625,13793.95703125,14775.732421875,14775.732421875,1888708
2020-06-02,14579.3779296875,15168.443359375,14284.8447265625,15119.3544921875,15119.3544921875,1219048
2020-06-03,15413.8876953125,15953.8642578125,14775.732421875,14873.91015625,14873.91015625,1341836
2020-06-04,14481.2001953125,14726.6435546875,13303.068359375,13695.779296875,13695.779296875,1847020
2020-06-05,13548.5126953125,14235.755859375,13352.1572265625,13990.3115234375,13990.3115234375,1122631
2020-06-08,14530.2890625,15512.0654296875,14186.6669921875,15168.443359375,15168.443359375,1406092
2020-06-09,15806.59765625,17131.99609375,15217.5322265625,16837.462890625,16837.462890625,2941440
2020-06-10,17230.173828125,21010.01171875,16641.107421875,20028.236328125,20028.236328125,6176223
2020-06-11,20224.591796875,25428.005859375,19439.169921875,24298.962890625,24298.962890625,6674248
2020-06-12,24298.962890625,24298.962890625,24298.962890625,24298.962890625,24298.962890625,0
2020-06-15,27931.53515625,28766.044921875,20224.591796875,20420.947265625,20420.947265625,7767925
2020-06-16,22728.12109375,23955.341796875,21255.45703125,23120.83203125,23120.83203125,3761582
2020-06-17,22629.943359375,26507.958984375,22139.0546875,24691.673828125,24691.673828125,4457011
2020-06-18,25231.650390625,25967.982421875,24004.4296875,24004.4296875,24004.4296875,1894261
2020-06-19,24544.40625,24888.029296875,22531.765625,22531.765625,22531.765625,1794916
2020-06-22,22777.208984375,24789.8515625,21549.98828125,24200.78515625,24200.78515625,2560321
2020-06-23,25280.73828125,31416.83984375,24986.205078125,31416.83984375,31416.83984375,13475761
2020-06-24,32202.26171875,36718.43359375,30435.064453125,31367.751953125,31367.751953125,17230453
2020-06-25,30533.2421875,33233.125,29845.998046875,32054.99609375,32054.99609375,3071784
2020-06-26,32644.060546875,33184.0390625,29649.642578125,31073.21875,31073.21875,1833681
2020-06-29,30189.62109375,31809.55078125,29698.732421875,31367.751953125,31367.751953125,1077203
2020-06-30,32398.6171875,33085.859375,30484.15234375,31809.55078125,31809.55078125,1238123
2020-07-01,32496.794921875,32791.328125,29355.111328125,29502.376953125,29502.376953125,1449838
2020-07-02,29502.376953125,30876.86328125,26557.048828125,30042.353515625,30042.353515625,2526576
2020-07-03,29747.8203125,30042.353515625,28815.1328125,29453.287109375,29453.287109375,614992
2020-07-06,30140.53125,30533.2421875,28569.689453125,29895.087890625,29895.087890625,1031801
2020-07-07,30140.53125,30189.62109375,29060.578125,29355.111328125,29355.111328125,740322
2020-07-08,29207.84375,29895.087890625,28324.24609375,29551.46484375,29551.46484375,849811
2020-07-09,31171.396484375,31515.017578125,29747.8203125,31465.9296875,31465.9296875,1854994
2020-07-10,32202.26171875,34018.546875,30729.59765625,33085.859375,33085.859375,2221687
2020-07-13,34116.7265625,41872.7578125,33871.28125,40400.09375,40400.09375,11304086
2020-07-14,40890.98046875,43198.15625,34558.5234375,35785.74609375,35785.74609375,8683529
2020-07-15,35736.65625,40547.359375,35294.85546875,37651.12109375,37651.12109375,5756871
2020-07-16,38289.2734375,38534.71875,36522.078125,37798.38671875,37798.38671875,1533823
2020-07-17,37405.67578125,38681.984375,36423.8984375,37749.296875,37749.296875,1500384
2020-07-20,37454.765625,38829.25,36914.7890625,38436.5390625,38436.5390625,1481934
2020-07-21,38780.1640625,41872.7578125,38583.80859375,40056.47265625,40056.47265625,3678424
2020-07-22,40498.26953125,41430.95703125,38976.51953125,40056.47265625,40056.47265625,1408632
2020-07-23,40351.00390625,41430.95703125,38878.33984375,41185.515625,41185.515625,1762980
2020-07-24,40645.5390625,44670.8203125,40056.47265625,40743.71484375,40743.71484375,2289203
2020-07-27,42363.64453125,47125.26171875,41381.87109375,44376.2890625,44376.2890625,5405303
2020-07-28,45308.9765625,46438.015625,43099.9765625,45161.70703125,45161.70703125,2093907
2020-07-29,47027.08203125,48597.92578125,45161.70703125,45652.59765625,45652.59765625,1754396
2020-07-30,45603.5078125,45799.86328125,44229.01953125,44621.73046875,44621.73046875,1030376
2020-07-31,43983.578125,45014.44140625,43296.33203125,44867.17578125,44867.17578125,962838
2020-08-03,44670.8203125,45161.70703125,43885.3984375,44032.6640625,44032.6640625,688622
2020-08-04,44719.91015625,45750.7734375,42510.9140625,43787.22265625,43787.22265625,1155701
2020-08-05,44081.75390625,44081.75390625,42707.26953125,43099.9765625,43099.9765625,838676
2020-08-06,43345.421875,44376.2890625,42461.82421875,43590.8671875,43590.8671875,863138
2020-08-07,43689.04296875,43934.48828125,42510.9140625,43590.8671875,43590.8671875,810927
2020-08-10,43247.24609375,47419.79296875,42609.08984375,46781.640625,46781.640625,2999117
2020-08-11,47812.50390625,49383.34765625,45750.7734375,45898.0390625,45898.0390625,1951684
2020-08-12,45505.328125,46388.9296875,43394.51171875,43787.22265625,43787.22265625,974046
2020-08-13,44768.99609375,44867.17578125,43443.6015625,43541.77734375,43541.77734375,579431
2020-08-14,43590.8671875,44327.19921875,39614.671875,41921.84765625,41921.84765625,907336
2020-08-18,41234.6015625,41283.69140625,34951.234375,37503.8515625,37503.8515625,1963714
2020-08-19,38289.2734375,40203.73828125,36963.875,40007.3828125,40007.3828125,1190794
2020-08-20,40400.09375,41430.95703125,36816.609375,37602.03125,37602.03125,1410951
2020-08-21,37602.03125,38927.4296875,36325.72265625,37602.03125,37602.03125,1023653
2020-08-24,37405.67578125,39614.671875,35982.1015625,38878.33984375,38878.33984375,857548
2020-08-25,39761.9375,40056.47265625,38583.80859375,39467.40625,39467.40625,789196
2020-08-26,39565.58203125,41970.93359375,39074.6953125,41872.7578125,41872.7578125,1447859
2020-08-27,42118.203125,42118.203125,40007.3828125,40203.73828125,40203.73828125,961656
2020-08-28,40203.73828125,42020.0234375,39761.9375,40203.73828125,40203.73828125,906320
2020-08-31,40449.18359375,41185.515625,39172.875,40841.89453125,40841.89453125,1050724
2020-09-01,41725.4921875,43590.8671875,41087.3359375,41970.93359375,41970.93359375,1918060
2020-09-02,42560.0,42658.1796875,41332.78125,42118.203125,42118.203125,527574
2020-09-03,42363.64453125,46045.30859375,41823.66796875,44179.93359375,44179.93359375,3609220
2020-09-04,42412.734375,45799.86328125,42265.46875,44818.0859375,44818.0859375,3902175
2020-09-07,43394.51171875,58219.33203125,43394.51171875,58219.33203125,58219.33203125,15326403
2020-09-08,58710.22265625,61361.015625,53506.80859375,55372.1796875,55372.1796875,9251326
2020-09-09,55470.359375,56844.84765625,50561.4765625,51837.78515625,51837.78515625,3014840
2020-09-10,52721.38671875,54979.47265625,51837.78515625,52328.67578125,52328.67578125,2270755
2020-09-11,51445.078125,51935.96484375,49383.34765625,51346.8984375,51346.8984375,1439107
2020-09-14,51346.8984375,55568.53515625,50757.83203125,53310.453125,53310.453125,2166771
2020-09-15,53604.984375,54586.76171875,51543.25390625,52034.140625,52034.140625,1046423
2020-09-16,53015.91796875,54194.05078125,51739.609375,51935.96484375,51935.96484375,1034207
2020-09-17,53212.2734375,53506.80859375,51445.078125,52525.03125,52525.03125,903228
2020-09-18,53310.453125,53310.453125,50070.58984375,50266.9453125,50266.9453125,914187
2020-09-21,50070.58984375,50168.765625,43885.3984375,45701.68359375,45701.68359375,2320661
2020-09-22,45456.2421875,48107.0390625,43345.421875,45259.88671875,45259.88671875,1803441
2020-09-23,45652.59765625,46290.75,42069.11328125,42609.08984375,42609.08984375,1285105
2020-09-24,40841.89453125,42560.0,38289.2734375,38632.89453125,38632.89453125,1571564
2020-09-25,38878.33984375,39369.2265625,36031.1875,38142.0078125,38142.0078125,1775721
2020-09-28,38780.1640625,39860.1171875,38780.1640625,39761.9375,39761.9375,812834
2020-09-29,40890.98046875,45112.62109375,40841.89453125,42314.55859375,42314.55859375,2602546
2020-10-05,41627.3125,43443.6015625,41234.6015625,42461.82421875,42461.82421875,1275914
2020-10-06,35540.30078125,38632.89453125,34902.14453125,36865.69921875,36865.69921875,17597759
2020-10-07,37405.67578125,39320.140625,37209.3203125,39074.6953125,39074.6953125,4718006
2020-10-08,40007.3828125,41234.6015625,39663.76171875,41038.24609375,41038.24609375,2819699
2020-10-12,42265.46875,44670.8203125,41430.95703125,44130.84375,44130.84375,3159121
2020-10-13,44719.91015625,47665.23828125,44523.5546875,47076.171875,47076.171875,2973200
2020-10-14,47370.703125,48499.74609375,44327.19921875,45603.5078125,45603.5078125,3004016
2020-10-15,46192.57421875,48107.0390625,44867.17578125,48107.0390625,48107.0390625,4445806
2020-10-16,47517.97265625,47763.4140625,46290.75,46487.10546875,46487.10546875,2641009
2020-10-19,46732.55078125,46732.55078125,44523.5546875,45161.70703125,45161.70703125,2457648
2020-10-20,44867.17578125,45750.7734375,43001.80078125,45161.70703125,45161.70703125,2257058
2020-10-21,45505.328125,46879.81640625,44916.265625,46143.484375,46143.484375,1707397
2020-10-22,45505.328125,45996.21875,44670.8203125,45603.5078125,45603.5078125,1541744
2020-10-23,45701.68359375,45848.953125,42363.64453125,42363.64453125,42363.64453125,1703875
2020-10-26,40547.359375,41136.42578125,39172.875,39172.875,39172.875,1671687
2020-10-27,39550.0,42000.0,38950.0,39550.0,39550.0,1666171
2020-10-28,40000.0,43200.0,39900.0,42900.0,42900.0,1112963
2020-10-29,41500.0,43250.0,41100.0,43100.0,43100.0,957940
2020-10-30,43300.0,43750.0,41200.0,41500.0,41500.0,710980
2020-11-02,41900.0,42350.0,40700.0,41650.0,41650.0,571720
2020-11-03,41750.0,42350.0,41000.0,41800.0,41800.0,670044
2020-11-04,42600.0,42950.0,39400.0,40450.0,40450.0,1490612
2020-11-05,41800.0,41800.0,40350.0,41600.0,41600.0,1230299
2020-11-06,42350.0,42400.0,41000.0,42000.0,42000.0,806621
2020-11-09,42700.0,42750.0,41800.0,42550.0,42550.0,902607
2020-11-10,42600.0,45150.0,41500.0,45000.0,45000.0,2215460
2020-11-11,45650.0,46000.0,43200.0,43900.0,43900.0,1057352
2020-11-12,44250.0,44400.0,42450.0,42700.0,42700.0,797520
2020-11-13,42250.0,42950.0,41050.0,42950.0,42950.0,636507
2020-11-16,43800.0,43800.0,42100.0,42200.0,42200.0,556745
2020-11-17,42550.0,42550.0,41600.0,42300.0,42300.0,478722
2020-11-18,42350.0,42400.0,41700.0,42000.0,42000.0,386245
2020-11-19,42000.0,42000.0,41150.0,41200.0,41200.0,500014
2020-11-20,41300.0,41750.0,40750.0,41550.0,41550.0,514405
2020-11-23,41850.0,41850.0,41050.0,41550.0,41550.0,413995
2020-11-24,41850.0,47850.0,41500.0,46900.0,46900.0,5658057
2020-11-25,46800.0,48050.0,45200.0,47500.0,47500.0,2645022
2020-11-26,47250.0,49900.0,46500.0,47050.0,47050.0,1967250
2020-11-27,47700.0,49300.0,47300.0,48500.0,48500.0,1808001
2020-11-30,49200.0,49900.0,47350.0,49900.0,49900.0,1303574
2020-12-01,49300.0,49700.0,47500.0,47850.0,47850.0,1109690
2020-12-02,47800.0,47800.0,45900.0,46400.0,46400.0,1568810
2020-12-03,46050.0,46100.0,41800.0,43900.0,43900.0,2675120
2020-12-04,43750.0,45200.0,43000.0,44200.0,44200.0,1126031
2020-12-07,43900.0,44400.0,42950.0,44300.0,44300.0,744628
2020-12-08,44300.0,45450.0,43700.0,44900.0,44900.0,826359
2020-12-09,45850.0,47800.0,45250.0,47800.0,47800.0,1590434
2020-12-10,47150.0,49200.0,46700.0,48900.0,48900.0,2195157
2020-12-11,49450.0,49600.0,48050.0,49050.0,49050.0,1114836
2020-12-14,48950.0,56100.0,47850.0,54300.0,54300.0,4618141
2020-12-15,53700.0,56900.0,51800.0,56100.0,56100.0,3081984
2020-12-16,56100.0,57700.0,55200.0,56700.0,56700.0,1572476
2020-12-17,56400.0,60500.0,54300.0,55800.0,55800.0,3286593
2020-12-18,56200.0,60000.0,56000.0,58700.0,58700.0,2223066
2020-12-21,58500.0,59600.0,57200.0,58100.0,58100.0,961848
2020-12-22,57900.0,58100.0,53400.0,54600.0,54600.0,1432594
2020-12-23,56000.0,56600.0,54300.0,55000.0,55000.0,793142
2020-12-24,51400.0,53700.0,50600.0,52400.0,52400.0,3152998
2020-12-28,52400.0,52400.0,49550.0,50200.0,50200.0,1676904
2020-12-29,50200.0,53200.0,49500.0,52800.0,52800.0,1988246
2020-12-30,53500.0,53600.0,51600.0,53500.0,53500.0,1349416
2021-01-04,54800.0,56800.0,53500.0,56300.0,56300.0,1561427
2021-01-05,56300.0,57900.0,55500.0,57000.0,57000.0,1547504
2021-01-06,54900.0,55700.0,53600.0,54500.0,54500.0,10395186
2021-01-07,56800.0,57200.0,54100.0,55700.0,55700.0,3067970
2021-01-08,57200.0,58800.0,55900.0,57100.0,57100.0,3636438
2021-01-11,58100.0,59500.0,55100.0,57400.0,57400.0,3418679
2021-01-12,56700.0,57400.0,52600.0,54700.0,54700.0,2162242
2021-01-13,55900.0,56500.0,54500.0,54700.0,54700.0,1180648
2021-01-14,54700.0,54800.0,52800.0,54000.0,54000.0,1246514
2021-01-15,53600.0,54500.0,52500.0,52900.0,52900.0,856322
2021-01-18,52800.0,53900.0,51200.0,52400.0,52400.0,969340
2021-01-19,52800.0,54400.0,52200.0,54400.0,54400.0,895361
2021-01-20,54800.0,55700.0,53400.0,55500.0,55500.0,1373662
2021-01-21,56200.0,57300.0,55200.0,56300.0,56300.0,1729890
2021-01-22,57100.0,64300.0,57000.0,62500.0,62500.0,12972968
2021-01-25,62400.0,64900.0,61000.0,63200.0,63200.0,3192069
2021-01-26,63200.0,63400.0,60000.0,60400.0,60400.0,1976696
2021-01-27,61300.0,62300.0,59200.0,61200.0,61200.0,1436271
2021-01-28,58900.0,60400.0,58400.0,59500.0,59500.0,1223530
2021-01-29,60600.0,60600.0,54600.0,55700.0,55700.0,1970433
2021-02-01,55000.0,58500.0,53100.0,57900.0,57900.0,1386923
2021-02-02,58500.0,59200.0,57100.0,59100.0,59100.0,1053466
2021-02-03,60300.0,60300.0,58500.0,59600.0,59600.0,772897
2021-02-04,60100.0,62100.0,59500.0,60900.0,60900.0,1759271
2021-02-05,62000.0,62900.0,59600.0,60400.0,60400.0,1372157
2021-02-08,60500.0,61400.0,59300.0,59600.0,59600.0,850753
2021-02-09,60400.0,60800.0,59300.0,59800.0,59800.0,630349
2021-02-10,60100.0,60700.0,59400.0,60500.0,60500.0,578000
2021-02-15,61200.0,65400.0,60800.0,63800.0,63800.0,3157007
2021-02-16,63800.0,63900.0,61500.0,61900.0,61900.0,1257183
2021-02-17,61000.0,61200.0,60200.0,60800.0,60800.0,874346
2021-02-18,60800.0,61900.0,60000.0,60200.0,60200.0,831768
2021-02-19,60000.0,60000.0,57000.0,59200.0,59200.0,1321404
2021-02-22,59000.0,59200.0,56600.0,56800.0,56800.0,954573
2021-02-23,55000.0,56300.0,54300.0,56000.0,56000.0,1025384
2021-02-24,56000.0,56200.0,52000.0,52000.0,52000.0,1375099
2021-02-25,53500.0,54400.0,52500.0,53600.0,53600.0,622685
2021-02-26,51200.0,52200.0,49650.0,50000.0,50000.0,1473679
2021-03-02,52000.0,52300.0,50000.0,50800.0,50800.0,665693
2021-03-03,50800.0,55700.0,50700.0,54500.0,54500.0,2031946
2021-03-04,53400.0,53700.0,52500.0,53700.0,53700.0,527095
