avg
0.1284874938428402
0.12193100154399872
0.113001998513937
0.11565249785780907
0.11900150217115879
0.12625549361109734
0.1323937550187111
0.13797449693083763
0.14522850140929222
0.15862150117754936
0.16085350140929222
0.15708699822425842
0.1526230052113533
0.15429700165987015
0.15094900131225586
0.1442519947886467
0.13811399787664413
0.13532400131225586
0.14243849739432335
0.14174100011587143
0.1364400014281273
0.1368585042655468
0.13978800550103188
0.13867200165987015
0.14690249785780907
0.14257799834012985
0.14536799862980843
0.14704199880361557
0.14662349596619606
0.1442519947886467
0.14341499656438828
0.13867200165987015
0.13364999741315842
0.12667399644851685
0.11914100125432014
0.12346550263464451
0.12792950123548508
0.12806900218129158
0.1284874938428402
0.12220999971032144
0.12179150059819221
0.11802500113844872
0.116908498108387
0.11439700052142143
0.1167687475681305
0.12193099968135358
0.11467599868774414
0.10853800177574156
0.11007249727845193
0.10658499971032143
0.11286249943077564
0.11453649774193764
0.11858299933373928
0.11900150217115879
0.117467001080513
0.11634999886155128
0.11579199880361557
0.11495499685406683
0.105748001486063
0.10072499886155128
0.09709799662232399
0.10058549977838993
0.09960899874567986
0.1035160031169653
0.10853799991309643
0.115234000608325
0.11411799862980843
0.115234000608325
0.11969899944961071
0.11914100125432014
0.1171875
0.11467599868774414
0.11076999828219414
0.11077000014483929
0.10993300005793571
0.10853800177574156
0.11788550205528736
0.11844350025057793
0.11634999886155128
0.11523399874567986
0.12081499956548214
0.12290750071406364
0.12458150275051594
0.12458150275051594
0.12458150275051594
0.11858300119638443
0.11188599839806557
0.1150944996625185
0.12290750071406364
0.12737150117754936
0.13071949407458305
0.13002199679613113
0.1286269947886467
0.12639499455690384
0.12472100183367729
0.12695299834012985
0.12695299834012985
0.12639499455690384
0.12583699822425842
0.12248900160193443
0.12402350082993506
0.1251395009458065
0.12248900160193443
0.12262850254774094
0.12221000157296658
0.12053600326180458
0.1231865007430315
0.1252789981663227
0.12304700165987015
0.12695299834012985
0.13406850025057793
0.140345998108387
0.13978800177574158
0.14746050164103508
0.14746050164103508
